ASPL.....	Astr. Soc. Pacific, Leaflets
ASPL.....	Astron. Soc. of the Pacific Leaflet
ASPL.....	Leaflet Astron. Soc. Pacific
ASPL.....	Pub. A.S.P., Leaflet
ASPRv....	ASTROPHYS. & SPACE PHYS. REVIEWS
ASPRv....	ASTROPHYSICS AND SPACE PHYSICS REVIEWS
ASSA.....	Astronomical Society of South Africa, Cape Centre
ATJAM....	ASME J. Appl. Mech.
ATJAM....	ASME Journal of Applied Mechanics
ATel.....	Astron. Tel.
ATsir....	ASTRONOMICHESKII TSIRKULYAR
ATsir....	Astron. Circ.
ATsir....	Astron. Circular
ATsir....	Astron. Tsirk
ATsir....	Astron. Tsirk.
AUBas....	Astron. Inst. Univ. Basel
AVSOA....	American Association of Variable Stars Observers Abstracts
AVSOQ....	American Association of Variable Stars Observers Quarterly Reports
AVSVB....	Associazione Veneta Osservatori di Stelle Variabili Bulletin
AVest....	Astron. Vest.
AVest....	Astron. Vestn.
AVest....	Astronomicheski Vest.
AVest....	Astronomicheskii Vest.
AVest....	Atron. Vestn.
AZh......	ASTRONOMICHESKII ZHURNAL
AZh......	Astr. Zh.
AZh......	Astron. J. (USSR)
AZh......	Astron. Zh.
AZh......	Astron. Zurn.
AbaOB....	BULLETIN. ABASTUMANI ASTROPHYS. OBS.
AbaOB....	Bull. Abastum. Astrophys. Obs.
AcA......	ACTA ASTRONOMICA
AcA......	Acta Astron.
AcA......	Acta Astron. Ser. A
AcAM.....	Acta Applicandae Mathematicae
AcAS.....	Acta Astronomica Supplementa
AcASn....	ACTA ASTRONOMICA SINICA
AcASn....	Acta Astron. Sin.
AcAau....	Acta Astraunautica
AcAau....	Acta Astronaut.
AcApS....	ACTA ASTROPHYSICA SINICA
AcApS....	Acta Astrophys. Sin.
AcBAS....	Acta Biochimica and Biophysica Academiae Scientarium Hungarica
AcBB.....	Biochimica et Biophysica Acta
AcBBH....	Acta Biochimica et Biophysica Hungarica
AcBBS....	Acta Biochimica et Biophysica Sinica
AcBio....	Acta Biotheoretica
AcC......	ACTA COSMOLOGICA
AcCS.....	Acta Chemica Scandinavica Series A
AcChR....	Acc. Chem. Res.
AcChR....	Accounts Chem. Res.
AcCrB....	Acta Crystallographica Section B
AcCrC....	Acta Crystallographica Section C
AcElc....	Acta Electrochimica
AcHA.....	Acta Historica Astronomiae
AcHCh....	Helvetica Chimica Acta
AcHPh....	Helv Phys Acta
AcMMS....	Acta Metallurgica et Materialia Supplement
AcMaH....	Acta Mathematica Hungarica
AcMec....	Acta Metall
AcMet....	Acta Metallurgica
AcOC.....	Oceanologica Acta
AcOdS....	Acta Odontologica Scandinavica
AcOrS....	Acta Orthopaedica Scandinavica
AcPSP....	Acta Polytechnica Scandinavica Physics
AcPSn....	Acta Phys Sin
AcPhH....	Acta Phys Hung
AcPhy....	Acta Physica Acad. Sci. Hungarical.
AcSpA....	SPECTROCHIM ACTA A
AcSpe....	Spectrochim Acta
AcTC.....	Theor Chim Acta
AcTC.....	Theoret Chim Acta
AdA&A....	Adv. Astr. Ap.
AdA&A....	Adv. Astron. Astrophys.
AdAMP....	Advan. At. Mol. Phys.
AdAeS....	Advances in Aeronautical Sciences
AdApM....	Adv Appl Math
AdAst....	Adv. Astron.
AdAst....	Advances in Astronomy
AdBMP....	Advances in Biological and Medical Physics
AdBeh....	Adaptive Behaviour
AdBio....	Advances in Biophysics
AdCM.....	Adv Ceram Mater
AdCP.....	Advances in Cardiovascular Physics
AdChP....	Adv. Chem. Phys.
AdCoM....	Advances in Computational Mathematics
AdEEP....	Advances in Electronics and Electron Physics
AdEOA....	Advances in Earth Oriented Applications and Space Technology
AdExG....	Advances in Exploration Geophysics
AdGDP....	Advances in Geophysical Data Processing
AdGR.....	Advances in Geophysical Research
AdGeS....	Advances in Geophysics Supplement
AdGeo....	Adv. Geophys.
AdGeo....	Adv. Geophys. A
AdGeo....	Adv. Geophysics
AdMPS....	Advances in Mechanics and Physics of Surfaces
AdMat....	Adv. in Math.
AdMat....	Advances in Mathematics
AdPPR....	Advances in Plasma Physics Research
AdPhG....	Advances in Physical Geochemistry
AdPhy....	Adv Phys
AdPhy....	Adv. Phys.
AdPoS....	Advances in Polymer Science
AdSMP....	Advanced Series in Mathematical Physics
AdSpR....	Adv. Space Res
AdSpR....	Adv. Space Res.
AdSpR....	Adv. Space Res. 
AdSpR....	Adv. Space Research :
AdSpR....	Adv. Space. Res.
AdSpR....	Adv. in Space Res.
AdSpR....	Space Res.
AdTMP....	Adv Theor Math Phys
AdTMP....	Adv. Theor. Math. Phys.
AdTPh....	Advanced Texts in Physics
Adsor....	Adsorption
Afz......	ASTROFIZIKA
Afz......	ASTROPHYSICS (TR. ASTROFIZIKA)
Afz......	ASTROPHYSICS (TR.: ASTROFIZIKA)
Afz......	ASTROPHYSICS (TR.ASTROFIZIKA)
Afz......	Astrofisica
AkZh.....	Akust Zh
AmJPh....	AMERICAN JOURNAL OF PHYSICS
AmJPh....	Am J. Phys
AmJPh....	Am. J. Phys.
AmJS.....	Am. J. Sci.
AmMin....	Am Miner
AmMin....	Am Mineral
AmMin....	Am. Miner.
AmMin....	Am. Mineral.
AmSci....	Am. Sci.
AmSci....	American Scientist 
AnAp.....	Ann. Ap.
AnAp.....	Ann. Astrophys.
AnAp.....	Ann. d'Ap.
AnAp.....	Ann. d'Astrophys
AnAp.....	Ann. d'Astrophys.
AnAth....	Annales de l'Observatoire national d'Ath&egrave;nes
AnBSJ....	Annual Bulletin of the Societe Jersiaise
AnBSJ....	ann bull soc jersiaise
AnBio....	Analytical Biochemistry
AnCGH....	Ann. Cape Obs.
AnCan....	Anticancer Res.
AnCan....	Anticancer Research
AnCoi....	Anais do Observatorio Astronomico da Universidade de Coimbra
AnDud....	Annals of the Dudley Observatory
AnGAG....	Annals of Global Analysis Geometry
AnGeA....	Annales Geophysicae Series A Upper Atmosphere and Space Sciences
AnGeB....	Annales Geophysicae Series B Terrestrial and Planetary Physics
AnGeo....	Ann. Geophys.
AnHar....	Ann. H. C. O.
AnHar....	Ann. Harvard College Obs.
AnHar....	Harvard Ann.
AnIHP....	Ann Inst Henri Poincar
AnISM....	Annals of the Institute of Statistical Mathematics
AnLei....	Leiden Ann.
AnMAI....	Annals of Mathematics and Artificial Intelligence
AnMat....	Ann. Math.
AnMat....	Ann. of Math.
AnMat....	Annals Math.
AnOR.....	Annals of Operations Research
AnP......	Ann Phys (Leipzig)
AnP......	Ann. Phys. (Leipzig)
AnP......	Ann. der Phys.
AnPBM....	Annales de Physique Biologique et Medicale
AnPh.....	Ann Phys (Paris)
AnPhy....	Ann Phys
AnPhy....	Ann Phys (NY)
AnPhy....	Ann. Phys.
AnREE....	Annals of Research on Engineering Education
AnRFM....	Ann. Rev. Fluid Mech.
AnRFM....	Annu. Rev. Fluid Mech.
AnRMS....	Annu Rev Mater Sci
AnRMS....	Annu Rev Matter Sci
AnRMS....	Annu. Rev. Mater. Sci.
AnRSI....	Annual Report of the Smithsonian Institution
AnSWi....	Annalen der K.K. Universitaets-Sternwarte in Wien (Waehring)
AnShO....	ANNALS. SHANGHAI OBSERVATORY
AnShO....	ANNALS. SHESHAN SECT. SHANGHAI OBS.
AnTok....	ANNALS. SERIES II. TOKYO ASTRON. OBS.
AnTok....	Ann. Tokyo Astron. Obs.
AnTok....	Ann. Tokyo Obs.
AnTok....	Annals of the Tokyo Astronomical Observatory
AnaCh....	Anal Chem
AnaCh....	Anal. Chem.
Angew....	Chem
Angew....	Chem Int Ed
Angew....	Chem Int Ed Engl
Angew....	Chem Intern Ed
Ap&SS....	ASTROPHYS. AND SP. SCI.
Ap&SS....	ASTROPHYS. AND SPACE SCI.
Ap&SS....	ASTROPHYSICS AND SPACE SCI.
Ap&SS....	ASTROPHYSICS AND SPACE SCIENCE
Ap&SS....	Ap. Space Sci.
Ap&SS....	ApSS
Ap&SS....	Astrophys. And Space Science -
Ap&SS....	Astrophys. Space Phys.
Ap&SS....	Astrophys. Space Sci.
Ap&SS....	Astrophysics And Space Science -
Ap.......	Astrophys.
ApAI.....	Applied Artificial Intelligence
ApCaB....	Appl. Catal. B-Environ.
ApCaB....	Applied Catalysis B
ApJ......	ASTROPHYSICAL JOURNAL
ApJ......	Ap. J.
ApJ......	Ap. J. Lett.
ApJ......	ApJ Letters
ApJ......	ApJL
ApJ......	Astrophy. J.
ApJ......	Astrophys J
ApJ......	Astrophys J Lett Ed
ApJ......	Astrophys J.
ApJ......	Astrophys. J
ApJ......	Astrophys. J.
ApJ......	Astrophys. J. :
ApJ......	Astrophys. J. Let.
ApJ......	Astrophys. J. Lett.
ApJ......	Astrophys. J. Letters
ApJ......	Astrophys. Journ. 
ApJ......	Astrophysic. J.
ApJ......	Astrophysical J.
ApJ......	Astrophysical J. US
ApJ......	Astrophysical Jour.
ApJ......	Astrophysical Journal Letters
ApJ......	Astrosphys. J.
ApJ......	J. Astrophys
ApJS.....	ASTROPHYSICAL JNL. SUPP.
ApJS.....	ASTROPHYSICAL JOURNAL. SUPP. SER.
ApJS.....	ASTROPHYSICAL JOURNAL. SUPP. SERIES
ApJS.....	ASTROPHYSICAL JOURNAL. SUPPL.
ApJS.....	ASTROPHYSICAL JOURNAL. SUPPL.SER.
ApJS.....	Ap. J. Suppl.
ApJS.....	Ap. J. Suppl. Ser.
ApJS.....	ApJ. Suppl.
ApJS.....	ApJ. Suppl. Ser.
ApJS.....	Astrophy. J. Suppl.
ApJS.....	Astrophys. J. (suppl.)
ApJS.....	Astrophys. J. Supp.
ApJS.....	Astrophys. J. Suppl.
ApJS.....	Astrophys. J. Suppl. Ser
ApJS.....	Astrophys. J. Suppl. Ser.
ApL&C....	Ap. Let. Comm.
ApL&C....	Ap. Lett. Com.
ApL&C....	Astron. Lett. Comm.
ApL&C....	Astron. Lett. Commun.
ApL&C....	Astrophys. Lett. Commun.
ApL......	ASTROPHYSICAL LETTERS
ApL......	Ap. Letters
ApL......	Astrophys. Lett.
ApMF.....	Applied Mathematical Finance
ApMa.....	Applications of Mathematics
ApNM.....	Appl Numer Math
ApNr.....	Astrophys. Norveg.
ApNr.....	Astrophys. Norwegica
ApOpt....	APPLIED OPTICS
ApOpt....	App. Opt.
ApOpt....	App. Optics
ApOpt....	Appl Opt
ApOpt....	Appl. Opt
ApOpt....	Appl. Opt.
ApOpt....	Appl. Optics
ApPhA....	Appl Phys A
ApPhB....	Appl Phys B
ApPhL....	App Phys Lett
ApPhL....	Appl Phys Lett
ApPhL....	Appl. Phys. Lett.
ApPhL....	Applied Phys. Lett.
ApPhy....	Appl Phys
ApPhy....	Appl. Phys.
ApSS.....	Appl Surf Sci
ApSS.....	Surf. Sci.
ApSSS....	Ap&SS Suppl.
ApSSS....	Astrophys. Space Phys. Suppl.
ApSpe....	Appl. Spec.
ApSpe....	Appl. Spectros.
ApSpe....	Appl. Spectrosc.
ArA......	Ark. Astron.
ArBB.....	Archive of Biochemistry and Biophysics
ArMAF....	Ark. Mat. Astr. Fys.
ArMAF....	Arkiv Mat. Astr. Fys.
Arch.....	Archaeoastronomy 
Arch.....	Archaeoastronomy &amp; Ethnoastronomy News 
Archa....	Archaeometry
ArmOL....	Armagh Observatory Leaflet
AsAcS....	Astronautica Acta Supplement
AsAna....	Asymptotic Analysis
AsAut....	Assembly Automation
Aslib....	Aslib Proceedings: new information perspectives
AstL.....	ASTR. LETTERS (TR:PISMA)
AstL.....	ASTRONOMY LETT. (TR:PISMA)
AstL.....	ASTRONOMY LETTERS
AstL.....	Astron. Lett.
AstL.....	Astron. Lett. (Engl. transl.)
AstL.....	Sov. Astron. Letts.
AstNw....	Astr. Now
AstNw....	Astronomy Now
AstQ.....	ASTRONOMY QUARTERLY
Astrf....	L'Astrofilo Bolletino Trimestral del Gruppo Astrofili Villaggio Sereno Brescia
AtlSV....	Specola Astronomica Vaticana Atlas Stellarum Variabilium
AuJAR....	Aust J Agric Res ()
AuJAR....	Aust. J. Agric. Res.
AuJAR....	Aust. Jour. Agric. Res.
AuJCE....	Australian Journal of Chemical Education
AuJPA....	Aust. J. Phys. Astrophys. Suppl.
AuJPh....	AUSTRALIAN JOURNAL OF PHYSICS
AuJPh....	Aust. J. Phys.
AuJPh....	Austral. J. Phys.
AuJSS....	Austr. Journal of Sc. Supplement
AuJSS....	Autralian Journal of Science Supplement
AuSMJ....	Australian Senior Mathematics Journal
AvWST....	AVIATION WEEK & SPACE TECHNOLOGY
BAAA.....	Bol. Asoc. Argent. Astron.
BAAPG....	Bull. Am. Assoc. Petrol. Geol.
BAAS.....	AMER. ASTRON. SOC. BULLETIN
BAAS.....	Bull Am. Astron. Soc.
BAAS.....	Bull American Astron. Soc. 
BAAS.....	Bull. A. A. S.
BAAS.....	Bull. Am. Ast. Soc.
BAAS.....	Bull. Am. Astron. Assoc.
BAAS.....	Bull. Am. Astron. Soc
BAAS.....	Bull. Am. Astronom. Soc.
BAAS.....	Bull. Amer. Astr. Soc. 
BAAS.....	Bull. Amer. Astron.
BAAS.....	Bull. Amer. Astron. Soc.
BAAS.....	Bull. Amer. Astron. Society
BAAS.....	Bull. American Astron. Soc. 
BAAVS....	Brit. Astron. Assoc. Var. Star Circ.
BAICz....	ASTRON. INST. CZECHOSLOVAKIA. BULL.
BAICz....	ASTRON. INST. OF CZECH. BULLETIN
BAICz....	ASTRON. INSTITUTES OF CZECH. BULLETIN
BAICz....	Astron. Inst. Czech. Bull.
BAICz....	B.A.C.
BAICz....	BAC
BAICz....	Bull. Astron. Inst. Czech.
BAICz....	Bull. Astron. Inst. Czechosl.
BAICz....	Bull. Astron. Inst. Czechoslovakia
BAMS.....	American Meteorological Society Bulletin
BAMS.....	Bull. Am. Met. Soc.
BAMS.....	Bull. American Meteorological Society
BAMS.....	Bulletin American Meteorological Society
BAN......	B. A. N.
BAN......	Bull. Astron. Inst. Neth.
BAN......	Bull. Astron. Inst. Netherlands
BAN......	Bull. Astron. Soc. Neth.
BAORB....	BULL. ASTRON. OBS. ROYAL DE BELGIQUE
BAORB....	BULL. ASTRONOMIQUE. OBS. ROYAL BELGIQUE
BASI.....	ASTRON. SOC. OF INDIA. BULLETIN
BASI.....	Bull. Astron. Soc. India
BAVSO....	SOLAR BULLETIN. AMER. ASSOC. VAR. STAR OBS.
BBRC.....	Biochemical and Biophysical Research Communications
BCB......	Biochemistry and Cell Biology
BCFHT....	INFORMATION BULLETIN. CAN.FR.HAW.TEL.
BGIBI....	BGI Bulletin d'Information
BIBGI....	Bull. Inf., Bureau Grav. Int.
BIBGI....	Bull. Inf., Bureau Grav. Int., Paris
BIBGI....	bureau gravimetrique international bulletin d information
BICDS....	BULL. D'INF. CENT. DONNEES STELLAIRES
BICDS....	BULLETIN D'INF. CENT. DONNEES STELLAIRES
BICDS....	BULLETIN D'INFORMATION. CENT.DONN.STELL.
BICDS....	Bull. C.D.S.
BICDS....	Bull. Inf. Du CDS 
BICDS....	Inform. Bull. Strasbourg Stellar Data Centre
BIM......	Bull. Inf. Mar. Terr.
BIM......	Bull. d'Inf. Marees Terr.
BIM......	Bulletin d'Information des Marees Terrestres
BIM......	bull inf mar terr
BIM......	bulletin dapos informations marees terrestres
BITA.....	BYULLETENI. INST. TEORET. ASTRON.
BITA.....	BYULLETENI. INST.TEORET.ASTRON.
BITon....	BOLETIN DEL INSTITUTO DE TONANTZINTLA
BJAP.....	Brit. J. Appl. Phys.
BJET.....	British Journal of Educational Technology
BJMSP....	British Journal of Mathematical and Statistical Psychology
BJP......	British Journal of Psychology
BJPS.....	The British Journal for the Philosophy of Science
BMBio....	Bulletin of Mathematical Biology
BMBp.....	Bulletin of Mathematical Biophysics
BOBeo....	Bull. Astron. Obs. Belgrade
BPS......	Biological Physics Series
BRCPS....	Biological Reviews of the Cambridge Philosophical Society
BSAE.....	Info. Bull. Sov. Antarctic Exped.
BSRSL....	BSRSL
BSRSL....	Bull. Acad. R. Sci. Liege
BSSA.....	Bull Seis Soc Am
BSSA.....	Bull. Seism. Soc. Am.
BSSA.....	Bulletin of the Seismological Society of America
BSVit....	Bolletino della Societa dei Variabilisti Italiani
BSolD....	SOLNECHNYE DANN. BULL. AKAD. NAUK SSSR
BSolD....	SOLNECHNYE DANNYE
BSolD....	SOLNECHNYE DANNYE. BYUL. GLAV.ASTR.OBS.
BVol.....	Bull. Volcanol.
BaltA....	BALTIC ASTRONOMY
BaltA....	Baltic Astron.
BamKV....	Bamberg Kleine Veroeffentlichungen der Remeis-Sternwarte
BamKV....	Kl. Veroff. Bamberg
BamKV....	Kleine Veroff d. Remeis-Sternwarte Bamberg
Bern.....	Bernoulli
BioCh....	Biophysical Chemistry
BioJ.....	Biochem J
BioJ.....	Biochemical Journal
BioMi....	Biomedical Microdevices
BioSM....	Biophysics of Structure and Mechanism
Biome....	Biometrika
Biorh....	Biorheology
BiotL....	Biotechnology Letters
BonD.....	Bonner Durchmusterung
BrJPh....	Braz. J. Phys.
Brain....	Brain
BuAst....	Bull. Astron.
BuBIH....	Bulletin Horaire du Bureau International de l'Heure
BuISI....	Bull. Inst. Internat. Statist.
BuISI....	Bulletin of the International Statistical Institute
BuLyo....	Bulletin de l'Observatoire de Lyon
ByuPr....	Byurakanskaya Astrofizicheskaya Observatoriya Preprint
CAFOE....	Circulaire de l'Association Francaise d'Observateurs d'Etoiles Variables
CAMP.....	Computational and Applied Mathematical Physics
CBET.....	CBET
CBET.....	Cent. Bureau Electr. Tel.
CBR......	Computers and Biomedical Research
CCA......	Cambridge Contemporary Astrophysics
CCDA.....	CCD ASTRONOMY
CDT......	Connaissance des Temps
CERDA....	Chemical Engineering Research & Design. Part A, Transactions of the Institution of Chemical Engineers
CEyeR....	Current Eye Research
CIROP....	California Institute of Technology Radio Observatory Preprint
CJMat....	Canadian Journal of Mathematics
CJRA.....	Canadian Journal of Research Section A
CMAMC....	Cambridge Monographs on Atomic Molecular and Chemical Physics
CMJou....	Computer Music Journal
CMMP.....	Cambridge Monographs on Mathematical Physics
CMP......	Cambridge Monographs on Physics
CMaPh....	Comm. Math. Phys.
CMaPh....	Commun Math Phys
COA......	Computational Optimization and Applications
COIR.....	Clinical Oral Implants Research
CORB.....	Observatoire Royal de Belgique Communications Serie B
CPAM.....	Commun Pure Appl Math
CPC......	Combinatorics, Probability and Computing
CPCar....	Chemistry and Physics of Carbon
CPH......	Centre de Physique des Houches
CPL......	Chem Phys Lett
CPL......	Chem. Phys. Lett.
CPLip....	Chemistry and Physics of Lipids
CPSSH....	Chemical Physics of Solid Surfaces and Heterogeneous Catalysis
CPhy.....	Communications on Physics
CQGrS....	Classical and Quantum Gravity Supplement
CQGra....	Class. Quant. Grav.
CQGra....	Class. Quantum Grav.
CR.......	C. R. Acad Sci
CR.......	C. R. Acad Sci (Paris)
CR.......	C. R. Acad Sci Paris
CRASB....	C. R. Acad Sci Ser B
CRASB....	C. R. Acad Ser B
CRASB....	CR Acad Sci Ser B
CRASB....	Compt. Rend. Acad. Sci. Paris B
CRASB....	Comptes Rendus
CRASM....	C. R. Acad. Sci., Paris
CRMMP....	Classical Reviews in Mathematics and Mathematical Physics
CRPhy....	C.R. Physique
CS&L.....	Computer Speech & Language
CSLPT....	Cambridge Studies in Low Temperature Physics
CST......	Combust. Sci. Technol.
CTP......	Course of Theoretical Physics
CTPhy....	Classical Theoretical Physics
CVIU.....	Computer Vision and Image Understanding
CaGeJ....	Canadian Geotechnical Journal
CaJCE....	Canadian Journal of Civil Engineering
CaJCh....	Can J. Chem
CaJCh....	Can. J. Chem.
CaJFR....	Can. J. For. Res.
CaJFR....	Canadian Journal of Forest Research
CaJPh....	Can J. Phys
CaJPh....	Can J. Phys.
CaJPh....	Can. J. Phys.
CaJPh....	J. Can. Phys.
CaJSS....	Canadian Journal of Soil Science
CaRes....	Cancer Res.
CamRe....	Cambridge Observatories Reprints
CapMi....	Royal Observatory Cape Mimeogram
CarR.....	Caries Research
CarRe....	Carter Observatory Wellington New Zealand Reprints
CarRv....	Catalysis Reviews
CasRe....	Case Western Reserve University Warner and Swasey Observatory Cleveland Ohio Reprints
CatL.....	Catalysis Letters
Catt.....	CATTECH
CeMDA....	CELESTIAL MECH. & DYNAMICAL ASTRON.
CeMDA....	CELESTIAL MECH.&DYN.ASTRON.
CeMDA....	CELESTIAL MECHANICS & DYNAMICAL ASTRON.
CeMDA....	Cel. Mech. Dyn. Astron.
CeMDA....	Celes. Mech.
CeMDA....	Celest. Mech.
CeMDA....	Celest. Mech. Dyn. Astron.
CeMDA....	Celest. Mech. Dynam. Astron.
CeMDA....	Celest. Mech. Dynamical Astron.
CeMDA....	Celest. Mechan. Dynam. Astron.
CeMDA....	Celeste. Mech. Dynam. Astron.
CeMDA....	Celestial Mech.
CeMDA....	Celestial Mech. Dynam. Astron.
CeMDA....	Celestial Mechanics
CeMDA....	Cell. Mech. Dynam. Astron.
CeMec....	CELESTIAL MECHANICS
CeMec....	Celes. Mech.
CeMec....	Celest. Mech.
CeMec....	Celestial Mech. 
CeMec....	Celestial Mechanics 
Cell.....	Cell
Cellu....	Cellulose
CfAPr....	Center for Astrophysics Cambridge Mass Preprint Series
